tahun,bulan,provinsi,jenis,volume
2019,April,Sumatera Utara,Pulp,17671.59
2019,Mei,Jambi,Pulp,79073.88
2019,Mei,Riau,Pulp,333427.96
2019,Mei,Sumatera Selatan,Pulp,271344.54
2019,Mei,Sumatera Utara,Pulp,5110.46
2019,Juni,Jambi,Pulp,67702.75
2019,Juni,Riau,Pulp,300846.54
2019,Juni,Sumatera Selatan,Pulp,258667.41
2019,Juni,Sumatera Utara,Pulp,10731.98
2019,Juli,Jambi,Pulp,50070.94
2019,Juli,Riau,Pulp,307201.64
2019,Juli,Sumatera Selatan,Pulp,258772.59
2019,Juli,Sumatera Utara,Pulp,15296.91
2019,Agustus,Jambi,Pulp,85171.5
2019,Agustus,Riau,Pulp,338118.26
2019,Agustus,Sumatera Selatan,Pulp,174709.04
2019,Agustus,Sumatera Utara,Pulp,16235.83
2019,September,Jambi,Pulp,87630.25
2019,September,Riau,Pulp,325278.56
2019,September,Sumatera Selatan,Pulp,275453.84
2019,September,Sumatera Utara,Pulp,17298.33
2019,Oktober,Jambi,Pulp,80957.4
2019,Oktober,Riau,Pulp,344712.15
2019,Oktober,Sumatera Selatan,Pulp,277934.24
2019,Oktober,Sumatera Utara,Pulp,15757.05
2019,November,Jambi,Pulp,84696.75
2019,November,Riau,Pulp,303869.59
2019,November,Sumatera Selatan,Pulp,222075.15
2019,November,Sumatera Utara,Pulp,17470.62
2019,Desember,Jambi,Pulp,90973.95
2019,Desember,Riau,Pulp,366754.34
2019,Desember,Sumatera Selatan,Pulp,253208.06
2019,Desember,Sumatera Utara,Pulp,17869.53
2019,Januari,Jambi,Chipwood,223998.95
2019,Januari,Kalimantan Tengah,Chipwood,55402.3
2019,Januari,Kalimantan Timur,Chipwood,0.0
2019,Januari,Lampung,Chipwood,12669.48
2019,Januari,Papua Barat,Chipwood,4652.16
2019,Januari,Riau,Chipwood,1389179.35
2019,Januari,Sumatera Selatan,Chipwood,268609.05
2019,Januari,Sumatera Utara,Chipwood,116873.21
2019,Februari,Jambi,Chipwood,254673.15
2019,Februari,Kalimantan Tengah,Chipwood,61825.44
2019,Februari,Kalimantan Timur,Chipwood,0.0
2019,Februari,Lampung,Chipwood,12083.04
2019,Februari,Papua Barat,Chipwood,6297.87
2019,Februari,Riau,Chipwood,1142624.67
2019,Februari,Sumatera Selatan,Chipwood,855828.67
2019,Februari,Sumatera Utara,Chipwood,107739.81
2019,Maret,Jambi,Chipwood,295302.91
2019,Maret,Kalimantan Tengah,Chipwood,62230.05
2019,Maret,Kalimantan Timur,Chipwood,0.0
2019,Maret,Lampung,Chipwood,11478.11
2019,Maret,Papua Barat,Chipwood,7644.85
2019,Maret,Riau,Chipwood,1096736.15
2019,Maret,Sumatera Selatan,Chipwood,894533.72
2019,Maret,Sumatera Utara,Chipwood,114633.08
2019,April,Jambi,Chipwood,270265.6
2019,April,Kalimantan Tengah,Chipwood,56932.3
2019,April,Kalimantan Timur,Chipwood,0.0
2019,April,Lampung,Chipwood,8358.05
2019,April,Papua Barat,Chipwood,7744.25
2019,April,Riau,Chipwood,1309784.42
2019,April,Sumatera Selatan,Chipwood,878962.82
2019,April,Sumatera Utara,Chipwood,110920.73
2019,Mei,Jambi,Chipwood,268003.45
2019,Mei,Kalimantan Tengah,Chipwood,50559.64
2019,Mei,Kalimantan Timur,Chipwood,0.0
2019,Mei,Lampung,Chipwood,8865.37
2019,Mei,Papua Barat,Chipwood,5787.54
2019,Mei,Riau,Chipwood,1254751.84
2019,Mei,Sumatera Selatan,Chipwood,920611.11
2019,Mei,Sumatera Utara,Chipwood,57258.24
2019,Juni,Jambi,Chipwood,217004.65
2019,Juni,Kalimantan Tengah,Chipwood,37779.16
2019,Juni,Kalimantan Timur,Chipwood,0.0
2019,Juni,Lampung,Chipwood,8744.57
2019,Juni,Papua Barat,Chipwood,6365.42
2019,Juni,Riau,Chipwood,1140928.55
2019,Juni,Sumatera Selatan,Chipwood,920310.6
2019,Juni,Sumatera Utara,Chipwood,97584.63
2019,Juli,Jambi,Chipwood,165210.12
2019,Juli,Kalimantan Tengah,Chipwood,51310.46
2019,Juli,Kalimantan Timur,Chipwood,0.0
2019,Juli,Lampung,Chipwood,10467.71
2019,Juli,Papua Barat,Chipwood,8397.91
2019,Juli,Riau,Chipwood,1386486.07
2019,Juli,Sumatera Selatan,Chipwood,884544.76
2019,Juli,Sumatera Utara,Chipwood,126270.32
2019,Agustus,Jambi,Chipwood,271706.57
2019,Agustus,Kalimantan Tengah,Chipwood,44550.75
2019,Agustus,Kalimantan Timur,Chipwood,0.0
2019,Agustus,Lampung,Chipwood,10339.16
2019,Agustus,Papua Barat,Chipwood,8584.46
2019,Agustus,Riau,Chipwood,1603213.32
2019,Agustus,Sumatera Selatan,Chipwood,592542.03
2019,Agustus,Sumatera Utara,Chipwood,122708.65
2019,September,Jambi,Chipwood,284653.49
2019,September,Kalimantan Tengah,Chipwood,29877.2
2019,September,Kalimantan Timur,Chipwood,0.0
2019,September,Lampung,Chipwood,12180.02
2019,September,Papua Barat,Chipwood,7584.74
2019,September,Riau,Chipwood,1489345.69
2019,September,Sumatera Selatan,Chipwood,981990.88
2019,September,Sumatera Utara,Chipwood,118091.7
2019,Oktober,Jambi,Chipwood,262926.67
2019,Oktober,Kalimantan Tengah,Chipwood,57566.03
2019,Oktober,Kalimantan Timur,Chipwood,0.0
2019,Oktober,Lampung,Chipwood,10040.98
2019,Oktober,Papua Barat,Chipwood,8512.82
2019,Oktober,Riau,Chipwood,1597487.0
2019,Oktober,Sumatera Selatan,Chipwood,951833.04
2019,Oktober,Sumatera Utara,Chipwood,115933.75
2019,November,Jambi,Chipwood,284221.6
2019,November,Kalimantan Tengah,Chipwood,61199.69
2019,November,Kalimantan Timur,Chipwood,0.0
2019,November,Lampung,Chipwood,11362.04
2019,November,Papua Barat,Chipwood,8012.43
2019,November,Riau,Chipwood,1501141.26
2019,November,Sumatera Selatan,Chipwood,638491.1
2019,November,Sumatera Utara,Chipwood,103938.84
2019,Desember,Jambi,Chipwood,307942.0
2019,Desember,Kalimantan Tengah,Chipwood,71371.68
2019,Desember,Kalimantan Timur,Chipwood,7.82
2019,Desember,Lampung,Chipwood,12357.07
2019,Desember,Papua Barat,Chipwood,7085.1
2019,Desember,Riau,Chipwood,1641990.01
2019,Desember,Sumatera Selatan,Chipwood,740135.86
2019,Desember,Sumatera Utara,Chipwood,114932.2
2019,Januari,Aceh,Veneer,470.2
2019,Januari,Bali,Veneer,359.54
2019,Januari,Banten,Veneer,542.9
2019,Januari,Daerah Istimewa Yogyakarta,Veneer,107.18
2019,Januari,Jambi,Veneer,5919.6
2019,Januari,Jawa Barat,Veneer,5052.12
2019,Januari,Jawa Tengah,Veneer,33025.36
2019,Januari,Jawa Timur,Veneer,47334.8
2019,Januari,Kalimantan Barat,Veneer,1322.94
2019,Januari,Kalimantan Selatan,Veneer,2814.53
2019,Januari,Kalimantan Tengah,Veneer,2253.13
2019,Januari,Kalimantan Timur,Veneer,1455.91
2019,Januari,Kalimantan Utara,Veneer,89.72
2019,Januari,Lampung,Veneer,3241.86
2019,Januari,Maluku,Veneer,395.5
2019,Januari,Papua Barat,Veneer,6678.24
2019,Januari,Riau,Veneer,672.01
2019,Januari,Sulawesi Selatan,Veneer,6894.5
2019,Januari,Sulawesi Tengah,Veneer,99.03
2019,Januari,Sumatera Selatan,Veneer,5373.44
2019,Januari,Sumatera Utara,Veneer,2131.3
2019,Februari,Aceh,Veneer,466.92
2019,Februari,Bali,Veneer,324.17
2019,Februari,Banten,Veneer,264.6
2019,Februari,Daerah Istimewa Yogyakarta,Veneer,125.48
2019,Februari,Jambi,Veneer,5062.72
2019,Februari,Jawa Barat,Veneer,4489.08
2019,Februari,Jawa Tengah,Veneer,29874.55
2019,Februari,Jawa Timur,Veneer,42828.4
2019,Februari,Kalimantan Barat,Veneer,889.47
2019,Februari,Kalimantan Selatan,Veneer,2714.29
2019,Februari,Kalimantan Tengah,Veneer,2332.52
2019,Februari,Kalimantan Timur,Veneer,1401.16
2019,Februari,Kalimantan Utara,Veneer,0.0
2019,Februari,Lampung,Veneer,3016.64
2019,Februari,Maluku,Veneer,607.6
2019,Februari,Papua Barat,Veneer,1064.36
2019,Februari,Riau,Veneer,620.48
2019,Februari,Sulawesi Selatan,Veneer,6318.15
2019,Februari,Sulawesi Tengah,Veneer,68.39
2019,Februari,Sumatera Selatan,Veneer,4626.82
2019,Februari,Sumatera Utara,Veneer,2653.79
2019,Maret,Aceh,Veneer,465.9
2019,Maret,Bali,Veneer,144.95
2019,Maret,Banten,Veneer,290.77
2019,Maret,Daerah Istimewa Yogyakarta,Veneer,107.72
2019,Maret,Jambi,Veneer,5359.04
2019,Maret,Jawa Barat,Veneer,2634.16
2019,Maret,Jawa Tengah,Veneer,30320.68
2019,Maret,Jawa Timur,Veneer,47080.48
2019,Maret,Kalimantan Barat,Veneer,1004.03
2019,Maret,Kalimantan Selatan,Veneer,2300.5
2019,Maret,Kalimantan Tengah,Veneer,2927.16
2019,Maret,Kalimantan Timur,Veneer,803.03
2019,Maret,Kalimantan Utara,Veneer,0.0
2019,Maret,Lampung,Veneer,3341.06
2019,Maret,Maluku,Veneer,843.36
2019,Maret,Papua Barat,Veneer,126.94
2019,Maret,Riau,Veneer,660.63
2019,Maret,Sulawesi Selatan,Veneer,6884.91
2019,Maret,Sulawesi Tengah,Veneer,78.83
2019,Maret,Sumatera Selatan,Veneer,5649.24
2019,Maret,Sumatera Utara,Veneer,2990.02
2019,April,Aceh,Veneer,399.72
2019,April,Bali,Veneer,106.09
2019,April,Banten,Veneer,169.21
2019,April,Daerah Istimewa Yogyakarta,Veneer,101.53
2019,April,Jambi,Veneer,3973.65
2019,April,Jawa Barat,Veneer,3071.96
2019,April,Jawa Tengah,Veneer,30719.95
2019,April,Jawa Timur,Veneer,44427.4
2019,April,Kalimantan Barat,Veneer,928.1
2019,April,Kalimantan Selatan,Veneer,1833.21
2019,April,Kalimantan Tengah,Veneer,1954.84
2019,April,Kalimantan Timur,Veneer,1603.35
2019,April,Kalimantan Utara,Veneer,116.41
2019,April,Lampung,Veneer,2780.52
2019,April,Maluku,Veneer,630.49
2019,April,Papua Barat,Veneer,3064.16
2019,April,Riau,Veneer,619.73
2019,April,Sulawesi Selatan,Veneer,6262.72
2019,April,Sulawesi Tengah,Veneer,86.77
2019,April,Sumatera Selatan,Veneer,5349.29
2019,April,Sumatera Utara,Veneer,2454.04
2019,Mei,Aceh,Veneer,474.06
2019,Mei,Bali,Veneer,212.22
2019,Mei,Banten,Veneer,242.55
2019,Mei,Daerah Istimewa Yogyakarta,Veneer,104.9
2019,Mei,Jambi,Veneer,4829.14
2019,Mei,Jawa Barat,Veneer,3571.3
2019,Mei,Jawa Tengah,Veneer,32315.4
2019,Mei,Jawa Timur,Veneer,44217.17
2019,Mei,Kalimantan Barat,Veneer,667.32
2019,Mei,Kalimantan Selatan,Veneer,1797.55
2019,Mei,Kalimantan Tengah,Veneer,1906.09
2019,Mei,Kalimantan Timur,Veneer,570.19
2019,Mei,Kalimantan Utara,Veneer,0.0
2019,Mei,Lampung,Veneer,2624.99
2019,Mei,Maluku,Veneer,512.81
2019,Mei,Papua Barat,Veneer,1030.39
2019,Mei,Riau,Veneer,620.77
2019,Mei,Sulawesi Selatan,Veneer,7384.79
2019,Mei,Sulawesi Tengah,Veneer,151.84
2019,Mei,Sumatera Selatan,Veneer,5737.0
2019,Mei,Sumatera Utara,Veneer,1949.2
2019,Juni,Aceh,Veneer,486.72
2019,Juni,Bali,Veneer,105.02
2019,Juni,Banten,Veneer,265.21
2019,Juni,Daerah Istimewa Yogyakarta,Veneer,79.84
2019,Juni,Jambi,Veneer,2567.33
2019,Juni,Jawa Barat,Veneer,3325.08
2019,Juni,Jawa Tengah,Veneer,21072.21
2019,Juni,Jawa Timur,Veneer,35259.62
2019,Juni,Kalimantan Barat,Veneer,170.08
2019,Juni,Kalimantan Selatan,Veneer,1467.8
2019,Juni,Kalimantan Tengah,Veneer,1507.95
2019,Juni,Kalimantan Timur,Veneer,248.21
2019,Juni,Kalimantan Utara,Veneer,3.94
2019,Juni,Lampung,Veneer,1883.64
2019,Juni,Maluku,Veneer,331.41
2019,Juni,Papua Barat,Veneer,0.0
2019,Juni,Riau,Veneer,415.56
2019,Juni,Sulawesi Selatan,Veneer,4908.9
2019,Juni,Sulawesi Tengah,Veneer,18.49
2019,Juni,Sumatera Selatan,Veneer,4188.02
2019,Juni,Sumatera Utara,Veneer,904.17
2019,Juli,Aceh,Veneer,512.36
2019,Juli,Bali,Veneer,232.55
2019,Juli,Banten,Veneer,274.57
2019,Juli,Daerah Istimewa Yogyakarta,Veneer,142.97
2019,Juli,Jambi,Veneer,5058.59
2019,Juli,Jawa Barat,Veneer,4254.9
2019,Juli,Jawa Tengah,Veneer,34843.56
2019,Juli,Jawa Timur,Veneer,57185.31
2019,Juli,Kalimantan Barat,Veneer,1617.05
2019,Juli,Kalimantan Selatan,Veneer,2442.77
2019,Juli,Kalimantan Tengah,Veneer,2386.83
2019,Juli,Kalimantan Timur,Veneer,336.42
2019,Juli,Kalimantan Utara,Veneer,95.88
2019,Juli,Lampung,Veneer,3062.21
2019,Juli,Maluku,Veneer,370.08
2019,Juli,Papua Barat,Veneer,70.11
2019,Juli,Riau,Veneer,696.79
2019,Juli,Sulawesi Selatan,Veneer,7826.63
2019,Juli,Sulawesi Tengah,Veneer,23.28
2019,Juli,Sumatera Selatan,Veneer,6431.14
2019,Juli,Sumatera Utara,Veneer,1668.6
2019,Agustus,Aceh,Veneer,539.72
2019,Agustus,Bali,Veneer,234.75
2019,Agustus,Banten,Veneer,251.41
2019,Agustus,Daerah Istimewa Yogyakarta,Veneer,121.95
2019,Agustus,Jambi,Veneer,4696.47
2019,Agustus,Jawa Barat,Veneer,3269.6
2019,Agustus,Jawa Tengah,Veneer,34891.47
2019,Agustus,Jawa Timur,Veneer,52026.69
2019,Agustus,Kalimantan Barat,Veneer,1397.87
2019,Agustus,Kalimantan Selatan,Veneer,1683.98
2019,Agustus,Kalimantan Tengah,Veneer,2335.4
2019,Agustus,Kalimantan Timur,Veneer,0.0
2019,Agustus,Kalimantan Utara,Veneer,59.83
2019,Agustus,Lampung,Veneer,2686.23
2019,Agustus,Maluku,Veneer,416.42
2019,Agustus,Papua Barat,Veneer,140.3
2019,Agustus,Riau,Veneer,550.67
2019,Agustus,Sulawesi Selatan,Veneer,6024.52
2019,Agustus,Sulawesi Tengah,Veneer,8.48
2019,Agustus,Sumatera Selatan,Veneer,7378.07
2019,Agustus,Sumatera Utara,Veneer,2073.63
2019,September,Aceh,Veneer,464.5
2019,September,Bali,Veneer,215.04
2019,September,Banten,Veneer,256.23
2019,September,Daerah Istimewa Yogyakarta,Veneer,124.5
2019,September,Jambi,Veneer,4335.2
2019,September,Jawa Barat,Veneer,3696.21
2019,September,Jawa Tengah,Veneer,35059.95
2019,September,Jawa Timur,Veneer,53834.45
2019,September,Kalimantan Barat,Veneer,1127.51
2019,September,Kalimantan Selatan,Veneer,1494.03
2019,September,Kalimantan Tengah,Veneer,2710.11
2019,September,Kalimantan Timur,Veneer,958.42
2019,September,Kalimantan Utara,Veneer,93.48
2019,September,Lampung,Veneer,2662.49
2019,September,Maluku,Veneer,552.95
2019,September,Papua Barat,Veneer,643.81
2019,September,Riau,Veneer,571.16
2019,September,Sulawesi Selatan,Veneer,5139.69
2019,September,Sulawesi Tengah,Veneer,0.0
2019,September,Sumatera Selatan,Veneer,6391.36
2019,September,Sumatera Utara,Veneer,2427.38
2019,Oktober,Aceh,Veneer,500.0
2019,Oktober,Bali,Veneer,172.89
2019,Oktober,Banten,Veneer,307.3
2019,Oktober,Daerah Istimewa Yogyakarta,Veneer,150.58
2019,Oktober,Jambi,Veneer,5122.27
2019,Oktober,Jawa Barat,Veneer,2934.58
2019,Oktober,Jawa Tengah,Veneer,35038.63
2019,Oktober,Jawa Timur,Veneer,58358.16
2019,Oktober,Kalimantan Barat,Veneer,357.66
2019,Oktober,Kalimantan Selatan,Veneer,1092.06
2019,Oktober,Kalimantan Tengah,Veneer,2008.91
2019,Oktober,Kalimantan Timur,Veneer,144.0
2019,Oktober,Kalimantan Utara,Veneer,0.0
2019,Oktober,Lampung,Veneer,2895.83
2019,Oktober,Maluku,Veneer,988.03
2019,Oktober,Papua Barat,Veneer,1125.43
2019,Oktober,Riau,Veneer,572.25
2019,Oktober,Sulawesi Selatan,Veneer,7892.5
2019,Oktober,Sulawesi Tengah,Veneer,0.0
2019,Oktober,Sumatera Selatan,Veneer,7283.49
2019,Oktober,Sumatera Utara,Veneer,2453.8
2019,November,Aceh,Veneer,337.56
2019,November,Bali,Veneer,209.47
2019,November,Banten,Veneer,305.6
2019,November,Daerah Istimewa Yogyakarta,Veneer,155.28
2019,November,Jambi,Veneer,4511.32
2019,November,Jawa Barat,Veneer,3043.69
2019,November,Jawa Tengah,Veneer,30184.15
2019,November,Jawa Timur,Veneer,54090.34
2019,November,Kalimantan Barat,Veneer,1219.07
2019,November,Kalimantan Selatan,Veneer,1607.17
2019,November,Kalimantan Tengah,Veneer,3460.02
2019,November,Kalimantan Timur,Veneer,465.89
2019,November,Kalimantan Utara,Veneer,24.15
2019,November,Lampung,Veneer,2459.17
2019,November,Maluku,Veneer,757.5
2019,November,Papua Barat,Veneer,1494.07
2019,November,Riau,Veneer,604.52
2019,November,Sulawesi Selatan,Veneer,7387.58
2019,November,Sulawesi Tengah,Veneer,0.0
2019,November,Sumatera Selatan,Veneer,5713.38
2019,November,Sumatera Utara,Veneer,2283.85
2019,Desember,Aceh,Veneer,482.32
2019,Desember,Bali,Veneer,184.3
2019,Desember,Banten,Veneer,220.93
2019,Desember,Daerah Istimewa Yogyakarta,Veneer,133.92
2019,Desember,Jambi,Veneer,3939.07
2019,Desember,Jawa Barat,Veneer,3912.15
2019,Desember,Jawa Tengah,Veneer,28568.8
2019,Desember,Jawa Timur,Veneer,37188.99
2019,Desember,Kalimantan Barat,Veneer,532.88
2019,Desember,Kalimantan Selatan,Veneer,2335.76
2019,Desember,Kalimantan Tengah,Veneer,3613.68
2019,Desember,Kalimantan Timur,Veneer,2342.18
2019,Desember,Kalimantan Utara,Veneer,119.06
2019,Desember,Lampung,Veneer,2117.5
2019,Desember,Maluku,Veneer,728.78
2019,Desember,Papua Barat,Veneer,1097.96
2019,Desember,Riau,Veneer,630.98
2019,Desember,Sulawesi Selatan,Veneer,5318.04
2019,Desember,Sulawesi Tengah,Veneer,0.0
2019,Desember,Sumatera Selatan,Veneer,4921.66
2019,Desember,Sumatera Utara,Veneer,1724.53
2019,Januari,Gorontalo,Wood Pellet,0.0
2019,Januari,Jawa Tengah,Wood Pellet,2159.61
2019,Januari,Jawa Timur,Wood Pellet,2498.2
2019,Januari,Kalimantan Barat,Wood Pellet,0.0
2019,Januari,Kalimantan Selatan,Wood Pellet,1442.35
2019,Januari,Kalimantan Tengah,Wood Pellet,3773.46
2019,Januari,Lampung,Wood Pellet,0.0
2019,Januari,Sumatera Utara,Wood Pellet,903.55
2019,Februari,Gorontalo,Wood Pellet,0.0
2019,Februari,Jawa Tengah,Wood Pellet,2084.63
2019,Februari,Jawa Timur,Wood Pellet,1228.06
2019,Februari,Kalimantan Barat,Wood Pellet,0.0
2019,Februari,Kalimantan Selatan,Wood Pellet,1422.4
2019,Februari,Kalimantan Tengah,Wood Pellet,3284.0
2019,Februari,Lampung,Wood Pellet,0.0
2019,Februari,Sumatera Utara,Wood Pellet,609.45
2019,Maret,Gorontalo,Wood Pellet,0.0
2019,Maret,Jawa Tengah,Wood Pellet,1752.21
2019,Maret,Jawa Timur,Wood Pellet,1686.28
2019,Maret,Kalimantan Barat,Wood Pellet,0.0
2019,Maret,Kalimantan Selatan,Wood Pellet,1539.25
2019,Maret,Kalimantan Tengah,Wood Pellet,4560.98
2019,Maret,Lampung,Wood Pellet,457.78
2019,Maret,Sumatera Utara,Wood Pellet,519.39
2019,April,Gorontalo,Wood Pellet,0.0
2019,April,Jawa Tengah,Wood Pellet,1366.02
2019,April,Jawa Timur,Wood Pellet,1114.35
2019,April,Kalimantan Barat,Wood Pellet,62.97
2019,April,Kalimantan Selatan,Wood Pellet,1357.05
2019,April,Kalimantan Tengah,Wood Pellet,4286.59
2019,April,Lampung,Wood Pellet,551.35
2019,April,Sumatera Utara,Wood Pellet,507.45
2019,Mei,Gorontalo,Wood Pellet,93.53
2019,Mei,Jawa Tengah,Wood Pellet,1852.44
2019,Mei,Jawa Timur,Wood Pellet,1728.78
2019,Mei,Kalimantan Barat,Wood Pellet,544.65
2019,Mei,Kalimantan Selatan,Wood Pellet,1446.05
2019,Mei,Kalimantan Tengah,Wood Pellet,3066.43
2019,Mei,Lampung,Wood Pellet,484.69
2019,Mei,Sumatera Utara,Wood Pellet,776.9
2019,Juni,Gorontalo,Wood Pellet,67.02
2019,Juni,Jawa Tengah,Wood Pellet,1340.94
2019,Juni,Jawa Timur,Wood Pellet,1303.18
2019,Juni,Kalimantan Barat,Wood Pellet,379.05
2019,Juni,Kalimantan Selatan,Wood Pellet,716.25
2019,Juni,Kalimantan Tengah,Wood Pellet,2200.36
2019,Juni,Lampung,Wood Pellet,929.02
2019,Juni,Sumatera Utara,Wood Pellet,354.45
2019,Juli,Gorontalo,Wood Pellet,517.62
2019,Juli,Jawa Tengah,Wood Pellet,2081.17
2019,Juli,Jawa Timur,Wood Pellet,2631.32
2019,Juli,Kalimantan Barat,Wood Pellet,776.55
2019,Juli,Kalimantan Selatan,Wood Pellet,1180.0
2019,Juli,Kalimantan Tengah,Wood Pellet,3651.7
2019,Juli,Lampung,Wood Pellet,757.6
2019,Juli,Sumatera Utara,Wood Pellet,996.2
2019,Agustus,Gorontalo,Wood Pellet,90.76
2019,Agustus,Jawa Tengah,Wood Pellet,1692.18
2019,Agustus,Jawa Timur,Wood Pellet,8119.62
2019,Agustus,Kalimantan Barat,Wood Pellet,0.0
2019,Agustus,Kalimantan Selatan,Wood Pellet,219.01
2019,Agustus,Kalimantan Tengah,Wood Pellet,2207.3
2019,Agustus,Lampung,Wood Pellet,1337.11
2019,Agustus,Sumatera Utara,Wood Pellet,799.85
2019,September,Gorontalo,Wood Pellet,152.15
2019,September,Jawa Tengah,Wood Pellet,1991.64
2019,September,Jawa Timur,Wood Pellet,2168.6
2019,September,Kalimantan Barat,Wood Pellet,867.7
2019,September,Kalimantan Selatan,Wood Pellet,163.55
2019,September,Kalimantan Tengah,Wood Pellet,0.0
2019,September,Lampung,Wood Pellet,1161.34
2019,September,Sumatera Utara,Wood Pellet,646.85
2019,Oktober,Gorontalo,Wood Pellet,121.55
2019,Oktober,Jawa Tengah,Wood Pellet,2512.27
2019,Oktober,Jawa Timur,Wood Pellet,1908.44
2019,Oktober,Kalimantan Barat,Wood Pellet,0.0
2019,Oktober,Kalimantan Selatan,Wood Pellet,123.0
2019,Oktober,Kalimantan Tengah,Wood Pellet,0.0
2019,Oktober,Lampung,Wood Pellet,1140.63
2019,Oktober,Sumatera Utara,Wood Pellet,419.9
2019,November,Gorontalo,Wood Pellet,405.45
2019,November,Jawa Tengah,Wood Pellet,1800.35
2019,November,Jawa Timur,Wood Pellet,1656.98
2019,November,Kalimantan Barat,Wood Pellet,0.0
2019,November,Kalimantan Selatan,Wood Pellet,337.75
2019,November,Kalimantan Tengah,Wood Pellet,0.0
2019,November,Lampung,Wood Pellet,1067.7
2019,November,Sumatera Utara,Wood Pellet,338.3
2019,Desember,Gorontalo,Wood Pellet,152.15
2019,Desember,Jawa Tengah,Wood Pellet,1868.92
2019,Desember,Jawa Timur,Wood Pellet,1310.4
2019,Desember,Kalimantan Barat,Wood Pellet,0.0
2019,Desember,Kalimantan Selatan,Wood Pellet,1699.65
2019,Desember,Kalimantan Tengah,Wood Pellet,0.0
2019,Desember,Lampung,Wood Pellet,869.85
2019,Desember,Sumatera Utara,Wood Pellet,288.15
2018,Januari,Jawa Barat,Bare Core,397.55
2018,Januari,Jawa Tengah,Bare Core,867.33
2018,Januari,Jawa Timur,Bare Core,2304.06
2018,Februari,Jawa Barat,Bare Core,1105.54
2018,Februari,Jawa Tengah,Bare Core,1183.7
2018,Februari,Jawa Timur,Bare Core,1525.2
2018,Maret,Jawa Barat,Bare Core,478.44
2018,Maret,Jawa Tengah,Bare Core,878.23
2018,Maret,Jawa Timur,Bare Core,1659.62
2018,April,Jawa Barat,Bare Core,793.24
2018,April,Jawa Tengah,Bare Core,1095.36
2018,April,Jawa Timur,Bare Core,1708.85
2018,Mei,Jawa Barat,Bare Core,359.4
2018,Mei,Jawa Tengah,Bare Core,1003.34
2018,Mei,Jawa Timur,Bare Core,1976.66
2018,Juni,Jawa Barat,Bare Core,325.33
2018,Juni,Jawa Tengah,Bare Core,746.65
2018,Juni,Jawa Timur,Bare Core,1290.22
2018,Juli,Jawa Barat,Bare Core,314.8
2018,Juli,Jawa Tengah,Bare Core,1135.56
2018,Juli,Jawa Timur,Bare Core,3174.41
2018,Agustus,Jawa Barat,Bare Core,137.04
2018,Agustus,Jawa Tengah,Bare Core,1017.38
2018,Agustus,Jawa Timur,Bare Core,2982.08
2018,September,Jawa Barat,Bare Core,0.0
2018,September,Jawa Tengah,Bare Core,10480.4
2018,September,Jawa Timur,Bare Core,2881.24
2018,Oktober,Jawa Barat,Bare Core,86.68
2018,Oktober,Jawa Tengah,Bare Core,10202.52
2018,Oktober,Jawa Timur,Bare Core,2655.0
2018,November,Jawa Barat,Bare Core,102.55
2018,November,Jawa Tengah,Bare Core,8532.25
2018,November,Jawa Timur,Bare Core,3182.98
2018,Desember,Jawa Barat,Bare Core,160.6
2018,Desember,Jawa Tengah,Bare Core,8617.5
2018,Desember,Jawa Timur,Bare Core,2844.99
2018,Januari,Jambi,Biomassa Kayu,149.99
2018,Februari,Jambi,Biomassa Kayu,142.53
2018,Maret,Jambi,Biomassa Kayu,160.92
2018,April,Jambi,Biomassa Kayu,184.9
2018,Mei,Jambi,Biomassa Kayu,95.68
2018,Juni,Jambi,Biomassa Kayu,88.99
2018,Juli,Jambi,Biomassa Kayu,125.04
2018,Agustus,Jambi,Biomassa Kayu,120.5
2018,September,Jambi,Biomassa Kayu,111.75
2018,Oktober,Jambi,Biomassa Kayu,46.82
2018,November,Jambi,Biomassa Kayu,48.06
2018,Desember,Jambi,Biomassa Kayu,41.61
2018,Januari,Jawa Barat,Blockboard,0.0
2018,Januari,Jawa Tengah,Blockboard,2260.19
2018,Januari,Jawa Timur,Blockboard,1809.62
2018,Januari,Riau,Blockboard,16.16
2018,Februari,Jawa Barat,Blockboard,0.0
2018,Februari,Jawa Tengah,Blockboard,1052.14
2018,Februari,Jawa Timur,Blockboard,763.6
2018,Februari,Riau,Blockboard,53.05
2018,Maret,Jawa Barat,Blockboard,0.0
2018,Maret,Jawa Tengah,Blockboard,1508.11
2018,Maret,Jawa Timur,Blockboard,997.24
2018,Maret,Riau,Blockboard,0.0
2018,April,Jawa Barat,Blockboard,0.0
2018,April,Jawa Tengah,Blockboard,2306.71
2018,April,Jawa Timur,Blockboard,1401.28
2018,April,Riau,Blockboard,9.56
2018,Mei,Jawa Barat,Blockboard,320.88
2018,Mei,Jawa Tengah,Blockboard,3261.27
2018,Mei,Jawa Timur,Blockboard,946.1
2018,Mei,Riau,Blockboard,0.0
2018,Juni,Jawa Barat,Blockboard,234.15
2018,Juni,Jawa Tengah,Blockboard,1780.72
2018,Juni,Jawa Timur,Blockboard,747.0
2018,Juni,Riau,Blockboard,0.0
2018,Juli,Jawa Barat,Blockboard,211.23
2018,Juli,Jawa Tengah,Blockboard,2258.57
2018,Juli,Jawa Timur,Blockboard,1424.62
2018,Juli,Riau,Blockboard,0.0
