tahun,bulan,provinsi,jenis,value
2018,Desember,Gorontalo,Kayu Perkebunan,0
2018,Desember,Impor Bahan Baku,Kayu Perkebunan,0
2018,Desember,Jambi,Kayu Perkebunan,10158.16
2018,Desember,Jawa Barat,Kayu Perkebunan,73.05
2018,Desember,Jawa Tengah,Kayu Perkebunan,1106.25
2018,Desember,Jawa Timur,Kayu Perkebunan,152.15
2018,Desember,Kalimantan Barat,Kayu Perkebunan,493.94
2018,Desember,Kalimantan Selatan,Kayu Perkebunan,0
2018,Desember,Kalimantan Tengah,Kayu Perkebunan,0
2018,Desember,Kalimantan Timur,Kayu Perkebunan,759.06
2018,Desember,Kalimantan Utara,Kayu Perkebunan,0
2018,Desember,Kepulauan Bangka-Belitung,Kayu Perkebunan,0
2018,Desember,Lampung,Kayu Perkebunan,20862.47
2018,Desember,Maluku,Kayu Perkebunan,0
2018,Desember,Maluku Utara,Kayu Perkebunan,0
2018,Desember,Nusa Tenggara Barat,Kayu Perkebunan,0
2018,Desember,Nusa Tenggara Timur,Kayu Perkebunan,0
2018,Desember,Papua,Kayu Perkebunan,0
2018,Desember,Papua Barat,Kayu Perkebunan,0
2018,Desember,Riau,Kayu Perkebunan,6895.01
2018,Desember,Sulawesi Barat,Kayu Perkebunan,0
2018,Desember,Sulawesi Selatan,Kayu Perkebunan,0
2018,Desember,Sulawesi Tengah,Kayu Perkebunan,0
2018,Desember,Sulawesi Tenggara,Kayu Perkebunan,0
2018,Desember,Sumatera Barat,Kayu Perkebunan,560.7
2018,Desember,Sumatera Selatan,Kayu Perkebunan,55364.11
2018,Desember,Sumatera Utara,Kayu Perkebunan,38736.28
2018,Januari,Aceh,Kayu Tanaman,6753.98
2018,Januari,Bali,Kayu Tanaman,6927.99
2018,Januari,Banten,Kayu Tanaman,12305.27
2018,Januari,Bengkulu,Kayu Tanaman,961.61
2018,Januari,Daerah Istimewa Yogyakarta,Kayu Tanaman,7573.06
2018,Januari,DKI Jakarta,Kayu Tanaman,0
2018,Januari,Gorontalo,Kayu Tanaman,0
2018,Januari,Impor Bahan Baku,Kayu Tanaman,61855.58
2018,Januari,Jambi,Kayu Tanaman,373832.54
2018,Januari,Jawa Barat,Kayu Tanaman,32483.84
2018,Januari,Jawa Tengah,Kayu Tanaman,166982.9
2018,Januari,Jawa Timur,Kayu Tanaman,224720.55
2018,Januari,Kalimantan Barat,Kayu Tanaman,63937.9
2018,Januari,Kalimantan Selatan,Kayu Tanaman,3480.3
2018,Januari,Kalimantan Tengah,Kayu Tanaman,105215.31
2018,Januari,Kalimantan Timur,Kayu Tanaman,222307.26
2018,Januari,Kalimantan Utara,Kayu Tanaman,47721.4
2018,Januari,Kepulauan Bangka-Belitung,Kayu Tanaman,75.75
2018,Januari,Lampung,Kayu Tanaman,36227.03
2018,Januari,Maluku,Kayu Tanaman,0
2018,Januari,Maluku Utara,Kayu Tanaman,0
2018,Januari,Nusa Tenggara Barat,Kayu Tanaman,739.71
2018,Januari,Nusa Tenggara Timur,Kayu Tanaman,19.75
2018,Januari,Papua,Kayu Tanaman,0
2018,Januari,Papua Barat,Kayu Tanaman,0
2018,Januari,Riau,Kayu Tanaman,1440306.39
2018,Januari,Sulawesi Barat,Kayu Tanaman,189.17
2018,Januari,Sulawesi Selatan,Kayu Tanaman,4496.14
2018,Januari,Sulawesi Tengah,Kayu Tanaman,1828.07
2018,Januari,Sulawesi Tenggara,Kayu Tanaman,1537.44
2018,Januari,Sumatera Barat,Kayu Tanaman,1017.59
2018,Januari,Sumatera Selatan,Kayu Tanaman,571689.86
2018,Januari,Sumatera Utara,Kayu Tanaman,102925.29
2018,Februari,Aceh,Kayu Tanaman,8449.27
2018,Februari,Bali,Kayu Tanaman,7077.45
2018,Februari,Banten,Kayu Tanaman,10247.9
2018,Februari,Bengkulu,Kayu Tanaman,743.72
2018,Februari,Daerah Istimewa Yogyakarta,Kayu Tanaman,7318.11
2018,Februari,DKI Jakarta,Kayu Tanaman,0
2018,Februari,Gorontalo,Kayu Tanaman,0
2018,Februari,Impor Bahan Baku,Kayu Tanaman,24496.57
2018,Februari,Jambi,Kayu Tanaman,431469.38
2018,Februari,Jawa Barat,Kayu Tanaman,30131.05
2018,Februari,Jawa Tengah,Kayu Tanaman,152272.2
2018,Februari,Jawa Timur,Kayu Tanaman,228624.3
2018,Februari,Kalimantan Barat,Kayu Tanaman,59061.68
2018,Februari,Kalimantan Selatan,Kayu Tanaman,3411.16
2018,Februari,Kalimantan Tengah,Kayu Tanaman,89731.37
2018,Februari,Kalimantan Timur,Kayu Tanaman,184748.45
2018,Februari,Kalimantan Utara,Kayu Tanaman,30943.67
2018,Februari,Kepulauan Bangka-Belitung,Kayu Tanaman,79.09
2018,Februari,Lampung,Kayu Tanaman,33332.63
2018,Februari,Maluku,Kayu Tanaman,0
2018,Februari,Maluku Utara,Kayu Tanaman,0
2018,Februari,Nusa Tenggara Barat,Kayu Tanaman,814.41
2018,Februari,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Februari,Papua,Kayu Tanaman,0
2018,Februari,Papua Barat,Kayu Tanaman,0
2018,Februari,Riau,Kayu Tanaman,1842178.52
2018,Februari,Sulawesi Barat,Kayu Tanaman,142.94
2018,Februari,Sulawesi Selatan,Kayu Tanaman,5033.3
2018,Februari,Sulawesi Tengah,Kayu Tanaman,2019.04
2018,Februari,Sulawesi Tenggara,Kayu Tanaman,1972.35
2018,Februari,Sumatera Barat,Kayu Tanaman,28.33
2018,Februari,Sumatera Selatan,Kayu Tanaman,681171.73
2018,Februari,Sumatera Utara,Kayu Tanaman,141186.27
2018,Maret,Aceh,Kayu Tanaman,7849.45
2018,Maret,Bali,Kayu Tanaman,7192.67
2018,Maret,Banten,Kayu Tanaman,13236.11
2018,Maret,Bengkulu,Kayu Tanaman,758.5
2018,Maret,Daerah Istimewa Yogyakarta,Kayu Tanaman,7597.33
2018,Maret,DKI Jakarta,Kayu Tanaman,0
2018,Maret,Gorontalo,Kayu Tanaman,0
2018,Maret,Impor Bahan Baku,Kayu Tanaman,77111.86
2018,Maret,Jambi,Kayu Tanaman,473383.03
2018,Maret,Jawa Barat,Kayu Tanaman,34481.47
2018,Maret,Jawa Tengah,Kayu Tanaman,163310.03
2018,Maret,Jawa Timur,Kayu Tanaman,248980.67
2018,Maret,Kalimantan Barat,Kayu Tanaman,109708.95
2018,Maret,Kalimantan Selatan,Kayu Tanaman,3110.76
2018,Maret,Kalimantan Tengah,Kayu Tanaman,95462.95
2018,Maret,Kalimantan Timur,Kayu Tanaman,256558.94
2018,Maret,Kalimantan Utara,Kayu Tanaman,59590.9
2018,Maret,Kepulauan Bangka-Belitung,Kayu Tanaman,24.05
2018,Maret,Lampung,Kayu Tanaman,32632.47
2018,Maret,Maluku,Kayu Tanaman,6.16
2018,Maret,Maluku Utara,Kayu Tanaman,0
2018,Maret,Nusa Tenggara Barat,Kayu Tanaman,836.97
2018,Maret,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Maret,Papua,Kayu Tanaman,0
2018,Maret,Papua Barat,Kayu Tanaman,0
2018,Maret,Riau,Kayu Tanaman,1994740.94
2018,Maret,Sulawesi Barat,Kayu Tanaman,112.26
2018,Maret,Sulawesi Selatan,Kayu Tanaman,5884.24
2018,Maret,Sulawesi Tengah,Kayu Tanaman,3424.63
2018,Maret,Sulawesi Tenggara,Kayu Tanaman,1648.37
2018,Maret,Sumatera Barat,Kayu Tanaman,109.08
2018,Maret,Sumatera Selatan,Kayu Tanaman,723613.31
2018,Maret,Sumatera Utara,Kayu Tanaman,165529.66
2018,April,Aceh,Kayu Tanaman,8469.42
2018,April,Bali,Kayu Tanaman,7693.01
2018,April,Banten,Kayu Tanaman,11491.6
2018,April,Bengkulu,Kayu Tanaman,506.97
2018,April,Daerah Istimewa Yogyakarta,Kayu Tanaman,6815.89
2018,April,DKI Jakarta,Kayu Tanaman,0
2018,April,Gorontalo,Kayu Tanaman,0
2018,April,Impor Bahan Baku,Kayu Tanaman,139276.34
2018,April,Jambi,Kayu Tanaman,456354.45
2018,April,Jawa Barat,Kayu Tanaman,34518.43
2018,April,Jawa Tengah,Kayu Tanaman,162763.41
2018,April,Jawa Timur,Kayu Tanaman,261379.25
2018,April,Kalimantan Barat,Kayu Tanaman,120200.89
2018,April,Kalimantan Selatan,Kayu Tanaman,10325.17
2018,April,Kalimantan Tengah,Kayu Tanaman,120779.07
2018,April,Kalimantan Timur,Kayu Tanaman,252210.86
2018,April,Kalimantan Utara,Kayu Tanaman,59003.49
2018,April,Kepulauan Bangka-Belitung,Kayu Tanaman,2835.32
2018,April,Lampung,Kayu Tanaman,25888.46
2018,April,Maluku,Kayu Tanaman,11.93
2018,April,Maluku Utara,Kayu Tanaman,0
2018,April,Nusa Tenggara Barat,Kayu Tanaman,435.55
2018,April,Nusa Tenggara Timur,Kayu Tanaman,0
2018,April,Papua,Kayu Tanaman,0
2018,April,Papua Barat,Kayu Tanaman,0
2018,April,Riau,Kayu Tanaman,1973245.43
2018,April,Sulawesi Barat,Kayu Tanaman,0
2018,April,Sulawesi Selatan,Kayu Tanaman,5713.9
2018,April,Sulawesi Tengah,Kayu Tanaman,2261.15
2018,April,Sulawesi Tenggara,Kayu Tanaman,1460.44
2018,April,Sumatera Barat,Kayu Tanaman,70.17
2018,April,Sumatera Selatan,Kayu Tanaman,730984.33
2018,April,Sumatera Utara,Kayu Tanaman,174904.61
2018,Mei,Aceh,Kayu Tanaman,6083.33
2018,Mei,Bali,Kayu Tanaman,7665.97
2018,Mei,Banten,Kayu Tanaman,13605.67
2018,Mei,Bengkulu,Kayu Tanaman,846.25
2018,Mei,Daerah Istimewa Yogyakarta,Kayu Tanaman,7040.62
2018,Mei,DKI Jakarta,Kayu Tanaman,0
2018,Mei,Gorontalo,Kayu Tanaman,0
2018,Mei,Impor Bahan Baku,Kayu Tanaman,112999.53
2018,Mei,Jambi,Kayu Tanaman,460577.54
2018,Mei,Jawa Barat,Kayu Tanaman,41489.15
2018,Mei,Jawa Tengah,Kayu Tanaman,166346.04
2018,Mei,Jawa Timur,Kayu Tanaman,275456.82
2018,Mei,Kalimantan Barat,Kayu Tanaman,132465.44
2018,Mei,Kalimantan Selatan,Kayu Tanaman,4678.85
2018,Mei,Kalimantan Tengah,Kayu Tanaman,110432.5
2018,Mei,Kalimantan Timur,Kayu Tanaman,259622.28
2018,Mei,Kalimantan Utara,Kayu Tanaman,64653.9
2018,Mei,Kepulauan Bangka-Belitung,Kayu Tanaman,1714.47
2018,Mei,Lampung,Kayu Tanaman,29156.72
2018,Mei,Maluku,Kayu Tanaman,0
2018,Mei,Maluku Utara,Kayu Tanaman,0
2018,Mei,Nusa Tenggara Barat,Kayu Tanaman,717.95
2018,Mei,Nusa Tenggara Timur,Kayu Tanaman,56
2018,Mei,Papua,Kayu Tanaman,0
2018,Mei,Papua Barat,Kayu Tanaman,0
2018,Mei,Riau,Kayu Tanaman,2074672.84
2018,Mei,Sulawesi Barat,Kayu Tanaman,18.14
2018,Mei,Sulawesi Selatan,Kayu Tanaman,5004.94
2018,Mei,Sulawesi Tengah,Kayu Tanaman,1946.7
2018,Mei,Sulawesi Tenggara,Kayu Tanaman,2247.81
2018,Mei,Sumatera Barat,Kayu Tanaman,1184.19
2018,Mei,Sumatera Selatan,Kayu Tanaman,775077.15
2018,Mei,Sumatera Utara,Kayu Tanaman,181573.6
2018,Juni,Aceh,Kayu Tanaman,3728.24
2018,Juni,Bali,Kayu Tanaman,3575.94
2018,Juni,Banten,Kayu Tanaman,7940.05
2018,Juni,Bengkulu,Kayu Tanaman,340.74
2018,Juni,Daerah Istimewa Yogyakarta,Kayu Tanaman,3638.72
2018,Juni,DKI Jakarta,Kayu Tanaman,0
2018,Juni,Gorontalo,Kayu Tanaman,0
2018,Juni,Impor Bahan Baku,Kayu Tanaman,89367.02
2018,Juni,Jambi,Kayu Tanaman,155468.7
2018,Juni,Jawa Barat,Kayu Tanaman,24232.72
2018,Juni,Jawa Tengah,Kayu Tanaman,90808.11
2018,Juni,Jawa Timur,Kayu Tanaman,145334.46
2018,Juni,Kalimantan Barat,Kayu Tanaman,89178.96
2018,Juni,Kalimantan Selatan,Kayu Tanaman,2062.98
2018,Juni,Kalimantan Tengah,Kayu Tanaman,81268.35
2018,Juni,Kalimantan Timur,Kayu Tanaman,300645.61
2018,Juni,Kalimantan Utara,Kayu Tanaman,52530.71
2018,Juni,Kepulauan Bangka-Belitung,Kayu Tanaman,283.66
2018,Juni,Lampung,Kayu Tanaman,14022.26
2018,Juni,Maluku,Kayu Tanaman,27.36
2018,Juni,Maluku Utara,Kayu Tanaman,456.73
2018,Juni,Nusa Tenggara Barat,Kayu Tanaman,295.68
2018,Juni,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Juni,Papua,Kayu Tanaman,0
2018,Juni,Papua Barat,Kayu Tanaman,0
2018,Juni,Riau,Kayu Tanaman,991851.26
2018,Juni,Sulawesi Barat,Kayu Tanaman,18
2018,Juni,Sulawesi Selatan,Kayu Tanaman,2297.93
2018,Juni,Sulawesi Tengah,Kayu Tanaman,1787.3
2018,Juni,Sulawesi Tenggara,Kayu Tanaman,857.07
2018,Juni,Sumatera Barat,Kayu Tanaman,41.89
2018,Juni,Sumatera Selatan,Kayu Tanaman,367297.24
2018,Juni,Sumatera Utara,Kayu Tanaman,123872.39
2018,Juli,Aceh,Kayu Tanaman,5570.26
2018,Juli,Bali,Kayu Tanaman,5462.89
2018,Juli,Banten,Kayu Tanaman,16388.27
2018,Juli,Bengkulu,Kayu Tanaman,492.07
2018,Juli,Daerah Istimewa Yogyakarta,Kayu Tanaman,7027.54
2018,Juli,DKI Jakarta,Kayu Tanaman,0
2018,Juli,Gorontalo,Kayu Tanaman,0
2018,Juli,Impor Bahan Baku,Kayu Tanaman,79142.98
2018,Juli,Jambi,Kayu Tanaman,406536.94
2018,Juli,Jawa Barat,Kayu Tanaman,50051.21
2018,Juli,Jawa Tengah,Kayu Tanaman,179636.79
2018,Juli,Jawa Timur,Kayu Tanaman,309550.64
2018,Juli,Kalimantan Barat,Kayu Tanaman,76063.53
2018,Juli,Kalimantan Selatan,Kayu Tanaman,3738.61
2018,Juli,Kalimantan Tengah,Kayu Tanaman,99295.77
2018,Juli,Kalimantan Timur,Kayu Tanaman,214533.82
2018,Juli,Kalimantan Utara,Kayu Tanaman,31388.22
2018,Juli,Kepulauan Bangka-Belitung,Kayu Tanaman,2736.38
2018,Juli,Lampung,Kayu Tanaman,33001.41
2018,Juli,Maluku,Kayu Tanaman,100.69
2018,Juli,Maluku Utara,Kayu Tanaman,0
2018,Juli,Nusa Tenggara Barat,Kayu Tanaman,833.19
2018,Juli,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Juli,Papua,Kayu Tanaman,0
2018,Juli,Papua Barat,Kayu Tanaman,0
2018,Juli,Riau,Kayu Tanaman,1577345.74
2018,Juli,Sulawesi Barat,Kayu Tanaman,28.71
2018,Juli,Sulawesi Selatan,Kayu Tanaman,5287.75
2018,Juli,Sulawesi Tengah,Kayu Tanaman,2403.41
2018,Juli,Sulawesi Tenggara,Kayu Tanaman,1134.08
2018,Juli,Sumatera Barat,Kayu Tanaman,351.26
2018,Juli,Sumatera Selatan,Kayu Tanaman,654006.53
2018,Juli,Sumatera Utara,Kayu Tanaman,170321.69
2018,Agustus,Aceh,Kayu Tanaman,4466.28
2018,Agustus,Bali,Kayu Tanaman,5507.18
2018,Agustus,Banten,Kayu Tanaman,14777.73
2018,Agustus,Bengkulu,Kayu Tanaman,606.09
2018,Agustus,Daerah Istimewa Yogyakarta,Kayu Tanaman,6637.78
2018,Agustus,DKI Jakarta,Kayu Tanaman,0
2018,Agustus,Gorontalo,Kayu Tanaman,0
2018,Agustus,Impor Bahan Baku,Kayu Tanaman,348.51
2018,Agustus,Jambi,Kayu Tanaman,469130.15
2018,Agustus,Jawa Barat,Kayu Tanaman,48008.1
2018,Agustus,Jawa Tengah,Kayu Tanaman,168095.96
2018,Agustus,Jawa Timur,Kayu Tanaman,293791.5
2018,Agustus,Kalimantan Barat,Kayu Tanaman,108975.39
2018,Agustus,Kalimantan Selatan,Kayu Tanaman,4850.65
2018,Agustus,Kalimantan Tengah,Kayu Tanaman,108025.32
2018,Agustus,Kalimantan Timur,Kayu Tanaman,300265.07
2018,Agustus,Kalimantan Utara,Kayu Tanaman,35043.01
2018,Agustus,Kepulauan Bangka-Belitung,Kayu Tanaman,18.95
2018,Agustus,Lampung,Kayu Tanaman,37438.83
2018,Agustus,Maluku,Kayu Tanaman,0
2018,Agustus,Maluku Utara,Kayu Tanaman,33.82
2018,Agustus,Nusa Tenggara Barat,Kayu Tanaman,586.85
2018,Agustus,Nusa Tenggara Timur,Kayu Tanaman,41.63
2018,Agustus,Papua,Kayu Tanaman,0
2018,Agustus,Papua Barat,Kayu Tanaman,0
2018,Agustus,Riau,Kayu Tanaman,1970534.11
2018,Agustus,Sulawesi Barat,Kayu Tanaman,89.42
2018,Agustus,Sulawesi Selatan,Kayu Tanaman,5933.59
2018,Agustus,Sulawesi Tengah,Kayu Tanaman,3245.17
2018,Agustus,Sulawesi Tenggara,Kayu Tanaman,1930.53
2018,Agustus,Sumatera Barat,Kayu Tanaman,76.76
2018,Agustus,Sumatera Selatan,Kayu Tanaman,757151.94
2018,Agustus,Sumatera Utara,Kayu Tanaman,152743.58
2018,September,Aceh,Kayu Tanaman,5720.01
2018,September,Bali,Kayu Tanaman,5652.11
2018,September,Banten,Kayu Tanaman,9527.2
2018,September,Bengkulu,Kayu Tanaman,910.29
2018,September,Daerah Istimewa Yogyakarta,Kayu Tanaman,6652.92
2018,September,DKI Jakarta,Kayu Tanaman,0
2018,September,Gorontalo,Kayu Tanaman,0
2018,September,Impor Bahan Baku,Kayu Tanaman,6416.55
2018,September,Jambi,Kayu Tanaman,444629.74
2018,September,Jawa Barat,Kayu Tanaman,46165.78
2018,September,Jawa Tengah,Kayu Tanaman,167510.3
2018,September,Jawa Timur,Kayu Tanaman,279921.22
2018,September,Kalimantan Barat,Kayu Tanaman,98948.71
2018,September,Kalimantan Selatan,Kayu Tanaman,4943.38
2018,September,Kalimantan Tengah,Kayu Tanaman,95108.04
2018,September,Kalimantan Timur,Kayu Tanaman,277719.67
2018,September,Kalimantan Utara,Kayu Tanaman,59109.13
2018,September,Kepulauan Bangka-Belitung,Kayu Tanaman,126.72
2018,September,Lampung,Kayu Tanaman,43475.05
2018,September,Maluku,Kayu Tanaman,50
2018,September,Maluku Utara,Kayu Tanaman,0
2018,September,Nusa Tenggara Barat,Kayu Tanaman,414.77
2018,September,Nusa Tenggara Timur,Kayu Tanaman,17.25
2018,September,Papua,Kayu Tanaman,0
2018,September,Papua Barat,Kayu Tanaman,0
2018,September,Riau,Kayu Tanaman,1896324.93
2018,September,Sulawesi Barat,Kayu Tanaman,0
2018,September,Sulawesi Selatan,Kayu Tanaman,5752.83
2018,September,Sulawesi Tengah,Kayu Tanaman,3834.64
2018,September,Sulawesi Tenggara,Kayu Tanaman,1164.36
2018,September,Sumatera Barat,Kayu Tanaman,2005.87
2018,September,Sumatera Selatan,Kayu Tanaman,784809
2018,September,Sumatera Utara,Kayu Tanaman,148074.28
2018,Oktober,Aceh,Kayu Tanaman,4605.42
2018,Oktober,Bali,Kayu Tanaman,6584.61
2018,Oktober,Banten,Kayu Tanaman,13391.9
2018,Oktober,Bengkulu,Kayu Tanaman,728.21
2018,Oktober,Daerah Istimewa Yogyakarta,Kayu Tanaman,6205.79
2018,Oktober,DKI Jakarta,Kayu Tanaman,0
2018,Oktober,Gorontalo,Kayu Tanaman,0
2018,Oktober,Impor Bahan Baku,Kayu Tanaman,38653.99
2018,Oktober,Jambi,Kayu Tanaman,447131.96
2018,Oktober,Jawa Barat,Kayu Tanaman,45637.31
2018,Oktober,Jawa Tengah,Kayu Tanaman,178661.49
2018,Oktober,Jawa Timur,Kayu Tanaman,289336.85
2018,Oktober,Kalimantan Barat,Kayu Tanaman,136448.15
2018,Oktober,Kalimantan Selatan,Kayu Tanaman,5323.48
2018,Oktober,Kalimantan Tengah,Kayu Tanaman,109371.39
2018,Oktober,Kalimantan Timur,Kayu Tanaman,340753.37
2018,Oktober,Kalimantan Utara,Kayu Tanaman,69544.23
2018,Oktober,Kepulauan Bangka-Belitung,Kayu Tanaman,2070.56
2018,Oktober,Lampung,Kayu Tanaman,46827.47
2018,Oktober,Maluku,Kayu Tanaman,11.5
2018,Oktober,Maluku Utara,Kayu Tanaman,0
2018,Oktober,Nusa Tenggara Barat,Kayu Tanaman,507.25
2018,Oktober,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Oktober,Papua,Kayu Tanaman,0
2018,Oktober,Papua Barat,Kayu Tanaman,0
2018,Oktober,Riau,Kayu Tanaman,1830145.38
2018,Oktober,Sulawesi Barat,Kayu Tanaman,188.76
2018,Oktober,Sulawesi Selatan,Kayu Tanaman,4004.91
2018,Oktober,Sulawesi Tengah,Kayu Tanaman,3843.4
2018,Oktober,Sulawesi Tenggara,Kayu Tanaman,1373.78
2018,Oktober,Sumatera Barat,Kayu Tanaman,1654
2018,Oktober,Sumatera Selatan,Kayu Tanaman,755546.29
2018,Oktober,Sumatera Utara,Kayu Tanaman,167576.51
2018,November,Aceh,Kayu Tanaman,3183.86
2018,November,Bali,Kayu Tanaman,5129.12
2018,November,Banten,Kayu Tanaman,11640.27
2018,November,Bengkulu,Kayu Tanaman,867.91
2018,November,Daerah Istimewa Yogyakarta,Kayu Tanaman,5304.74
2018,November,DKI Jakarta,Kayu Tanaman,0
2018,November,Gorontalo,Kayu Tanaman,51.14
2018,November,Impor Bahan Baku,Kayu Tanaman,77877.79
2018,November,Jambi,Kayu Tanaman,437670.94
2018,November,Jawa Barat,Kayu Tanaman,35836.51
2018,November,Jawa Tengah,Kayu Tanaman,159563.46
2018,November,Jawa Timur,Kayu Tanaman,255517.52
2018,November,Kalimantan Barat,Kayu Tanaman,85738.82
2018,November,Kalimantan Selatan,Kayu Tanaman,13673.84
2018,November,Kalimantan Tengah,Kayu Tanaman,134389.62
2018,November,Kalimantan Timur,Kayu Tanaman,374120.26
2018,November,Kalimantan Utara,Kayu Tanaman,24009.77
2018,November,Kepulauan Bangka-Belitung,Kayu Tanaman,30.35
2018,November,Lampung,Kayu Tanaman,46489.34
2018,November,Maluku,Kayu Tanaman,0
2018,November,Maluku Utara,Kayu Tanaman,43.82
2018,November,Nusa Tenggara Barat,Kayu Tanaman,463.59
2018,November,Nusa Tenggara Timur,Kayu Tanaman,0
2018,November,Papua,Kayu Tanaman,0
2018,November,Papua Barat,Kayu Tanaman,0
2018,November,Riau,Kayu Tanaman,1720947.73
2018,November,Sulawesi Barat,Kayu Tanaman,152.97
2018,November,Sulawesi Selatan,Kayu Tanaman,3269.3
2018,November,Sulawesi Tengah,Kayu Tanaman,4137.51
2018,November,Sulawesi Tenggara,Kayu Tanaman,1049.01
2018,November,Sumatera Barat,Kayu Tanaman,338.67
2018,November,Sumatera Selatan,Kayu Tanaman,672535.63
2018,November,Sumatera Utara,Kayu Tanaman,149025.58
2018,Desember,Aceh,Kayu Tanaman,2496.71
2018,Desember,Bali,Kayu Tanaman,4181.08
2018,Desember,Banten,Kayu Tanaman,9694.31
2018,Desember,Bengkulu,Kayu Tanaman,734.09
2018,Desember,Daerah Istimewa Yogyakarta,Kayu Tanaman,6405.98
2018,Desember,DKI Jakarta,Kayu Tanaman,0
2018,Desember,Gorontalo,Kayu Tanaman,0
2018,Desember,Impor Bahan Baku,Kayu Tanaman,90072.86
2018,Desember,Jambi,Kayu Tanaman,380146.24
2018,Desember,Jawa Barat,Kayu Tanaman,36907.64
2018,Desember,Jawa Tengah,Kayu Tanaman,141569.31
2018,Desember,Jawa Timur,Kayu Tanaman,228159.2
2018,Desember,Kalimantan Barat,Kayu Tanaman,80764.25
2018,Desember,Kalimantan Selatan,Kayu Tanaman,7187.04
2018,Desember,Kalimantan Tengah,Kayu Tanaman,114608.44
2018,Desember,Kalimantan Timur,Kayu Tanaman,357092.04
2018,Desember,Kalimantan Utara,Kayu Tanaman,59461.85
2018,Desember,Kepulauan Bangka-Belitung,Kayu Tanaman,8367.99
2018,Desember,Lampung,Kayu Tanaman,44912.3
2018,Desember,Maluku,Kayu Tanaman,0
2018,Desember,Maluku Utara,Kayu Tanaman,534.99
2018,Desember,Nusa Tenggara Barat,Kayu Tanaman,218.86
2018,Desember,Nusa Tenggara Timur,Kayu Tanaman,0
2018,Desember,Papua,Kayu Tanaman,0
2018,Desember,Papua Barat,Kayu Tanaman,0
2018,Desember,Riau,Kayu Tanaman,1339432.48
2018,Desember,Sulawesi Barat,Kayu Tanaman,0
2018,Desember,Sulawesi Selatan,Kayu Tanaman,6247.46
2018,Desember,Sulawesi Tengah,Kayu Tanaman,3467.54
2018,Desember,Sulawesi Tenggara,Kayu Tanaman,1564.36
2018,Desember,Sumatera Barat,Kayu Tanaman,1103.46
2018,Desember,Sumatera Selatan,Kayu Tanaman,491104.28
2018,Desember,Sumatera Utara,Kayu Tanaman,115053.06
2018,Januari,Aceh,Limbah,0
2018,Januari,Bali,Limbah,0
2018,Januari,Banten,Limbah,0
2018,Januari,Bengkulu,Limbah,0
2018,Januari,Daerah Istimewa Yogyakarta,Limbah,0
2018,Januari,DKI Jakarta,Limbah,0
2018,Januari,Gorontalo,Limbah,0
2018,Januari,Impor Bahan Baku,Limbah,0
2018,Januari,Jambi,Limbah,0
2018,Januari,Jawa Barat,Limbah,0
2018,Januari,Jawa Tengah,Limbah,1123.66
2018,Januari,Jawa Timur,Limbah,0
2018,Januari,Kalimantan Barat,Limbah,0
2018,Januari,Kalimantan Selatan,Limbah,16019.52
2018,Januari,Kalimantan Tengah,Limbah,728.2
2018,Januari,Kalimantan Timur,Limbah,0
2018,Januari,Kalimantan Utara,Limbah,0
2018,Januari,Kepulauan Bangka-Belitung,Limbah,0
2018,Januari,Lampung,Limbah,0
2018,Januari,Maluku,Limbah,0
2018,Januari,Maluku Utara,Limbah,0
2018,Januari,Nusa Tenggara Barat,Limbah,0
2018,Januari,Nusa Tenggara Timur,Limbah,0
2018,Januari,Papua,Limbah,0
2018,Januari,Papua Barat,Limbah,0
2018,Januari,Riau,Limbah,0
2018,Januari,Sulawesi Barat,Limbah,0
2018,Januari,Sulawesi Selatan,Limbah,1369.79
2018,Januari,Sulawesi Tengah,Limbah,0
2018,Januari,Sulawesi Tenggara,Limbah,0
2018,Januari,Sumatera Barat,Limbah,0
2018,Januari,Sumatera Selatan,Limbah,0
2018,Januari,Sumatera Utara,Limbah,11979.91
2018,Februari,Aceh,Limbah,0
2018,Februari,Bali,Limbah,0
2018,Februari,Banten,Limbah,0
2018,Februari,Bengkulu,Limbah,0
2018,Februari,Daerah Istimewa Yogyakarta,Limbah,0
2018,Februari,DKI Jakarta,Limbah,0
2018,Februari,Gorontalo,Limbah,0
2018,Februari,Impor Bahan Baku,Limbah,0
2018,Februari,Jambi,Limbah,0
2018,Februari,Jawa Barat,Limbah,0
2018,Februari,Jawa Tengah,Limbah,508.23
2018,Februari,Jawa Timur,Limbah,0
2018,Februari,Kalimantan Barat,Limbah,0
2018,Februari,Kalimantan Selatan,Limbah,15201.75
2018,Februari,Kalimantan Tengah,Limbah,386.41
2018,Februari,Kalimantan Timur,Limbah,0
2018,Februari,Kalimantan Utara,Limbah,0
2018,Februari,Kepulauan Bangka-Belitung,Limbah,0
2018,Februari,Lampung,Limbah,0
2018,Februari,Maluku,Limbah,0
2018,Februari,Maluku Utara,Limbah,0
2018,Februari,Nusa Tenggara Barat,Limbah,0
2018,Februari,Nusa Tenggara Timur,Limbah,0
2018,Februari,Papua,Limbah,0
2018,Februari,Papua Barat,Limbah,0
